difficulty,title,url,solution_url
1,Insufficient Nodes in Root to Leaf Paths,https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths,
1,Integer Break,https://leetcode.com/problems/integer-break,
1,Integer Replacement,https://leetcode.com/problems/integer-replacement,
2,Integer to English Words,https://leetcode.com/problems/integer-to-english-words,https://leetcode.com/problems/integer-to-english-words/editorial
1,Integer to Roman,https://leetcode.com/problems/integer-to-roman,https://leetcode.com/problems/integer-to-roman/editorial
1,Interleaving String,https://leetcode.com/problems/interleaving-string,https://leetcode.com/problems/interleaving-string/editorial
0,Intersection of Multiple Arrays,https://leetcode.com/problems/intersection-of-multiple-arrays,
0,Intersection of Three Sorted Arrays,https://leetcode.com/problems/intersection-of-three-sorted-arrays,https://leetcode.com/problems/intersection-of-three-sorted-arrays/editorial
0,Intersection of Two Arrays,https://leetcode.com/problems/intersection-of-two-arrays,https://leetcode.com/problems/intersection-of-two-arrays/editorial
0,Intersection of Two Arrays II,https://leetcode.com/problems/intersection-of-two-arrays-ii,https://leetcode.com/problems/intersection-of-two-arrays-ii/editorial
0,Intersection of Two Linked Lists,https://leetcode.com/problems/intersection-of-two-linked-lists,https://leetcode.com/problems/intersection-of-two-linked-lists/editorial
1,Interval List Intersections,https://leetcode.com/problems/interval-list-intersections,https://leetcode.com/problems/interval-list-intersections/editorial
1,Intervals Between Identical Elements,https://leetcode.com/problems/intervals-between-identical-elements,
1,Invalid Transactions,https://leetcode.com/problems/invalid-transactions,
0,Invert Binary Tree,https://leetcode.com/problems/invert-binary-tree,https://leetcode.com/problems/invert-binary-tree/editorial
1,Is Graph Bipartite?,https://leetcode.com/problems/is-graph-bipartite,https://leetcode.com/problems/is-graph-bipartite/editorial
0,Is Subsequence,https://leetcode.com/problems/is-subsequence,https://leetcode.com/problems/is-subsequence/editorial
0,Island Perimeter,https://leetcode.com/problems/island-perimeter,https://leetcode.com/problems/island-perimeter/editorial
0,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings,https://leetcode.com/problems/isomorphic-strings/editorial
1,Iterator for Combination,https://leetcode.com/problems/iterator-for-combination,https://leetcode.com/problems/iterator-for-combination/editorial
0,Jewels and Stones,https://leetcode.com/problems/jewels-and-stones,https://leetcode.com/problems/jewels-and-stones/editorial
1,Jump Game,https://leetcode.com/problems/jump-game,https://leetcode.com/problems/jump-game/editorial
1,Jump Game II,https://leetcode.com/problems/jump-game-ii,https://leetcode.com/problems/jump-game-ii/editorial
1,Jump Game III,https://leetcode.com/problems/jump-game-iii,https://leetcode.com/problems/jump-game-iii/editorial
2,Jump Game IV,https://leetcode.com/problems/jump-game-iv,https://leetcode.com/problems/jump-game-iv/editorial
2,Jump Game V,https://leetcode.com/problems/jump-game-v,
1,Jump Game VI,https://leetcode.com/problems/jump-game-vi,https://leetcode.com/problems/jump-game-vi/editorial
1,Jump Game VII,https://leetcode.com/problems/jump-game-vii,
1,Jump Game VIII,https://leetcode.com/problems/jump-game-viii,
1,K Closest Points to Origin,https://leetcode.com/problems/k-closest-points-to-origin,https://leetcode.com/problems/k-closest-points-to-origin/editorial
1,K Divisible Elements Subarrays,https://leetcode.com/problems/k-divisible-elements-subarrays,
2,K Empty Slots,https://leetcode.com/problems/k-empty-slots,https://leetcode.com/problems/k-empty-slots/editorial
1,K Highest Ranked Items Within a Price Range,https://leetcode.com/problems/k-highest-ranked-items-within-a-price-range,
2,K Inverse Pairs Array,https://leetcode.com/problems/k-inverse-pairs-array,https://leetcode.com/problems/k-inverse-pairs-array/editorial
0,K Items With the Maximum Sum,https://leetcode.com/problems/k-items-with-the-maximum-sum,
1,K Radius Subarray Averages,https://leetcode.com/problems/k-radius-subarray-averages,https://leetcode.com/problems/k-radius-subarray-averages/editorial
1,K-Concatenation Maximum Sum,https://leetcode.com/problems/k-concatenation-maximum-sum,
2,K-Similar Strings,https://leetcode.com/problems/k-similar-strings,https://leetcode.com/problems/k-similar-strings/editorial
1,K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array,https://leetcode.com/problems/k-diff-pairs-in-an-array/editorial
1,K-th Smallest Prime Fraction,https://leetcode.com/problems/k-th-smallest-prime-fraction,https://leetcode.com/problems/k-th-smallest-prime-fraction/editorial
2,K-th Smallest in Lexicographical Order,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,
1,K-th Symbol in Grammar,https://leetcode.com/problems/k-th-symbol-in-grammar,https://leetcode.com/problems/k-th-symbol-in-grammar/editorial
0,Keep Multiplying Found Values by Two,https://leetcode.com/problems/keep-multiplying-found-values-by-two,
0,Keyboard Row,https://leetcode.com/problems/keyboard-row,
1,Keys and Rooms,https://leetcode.com/problems/keys-and-rooms,https://leetcode.com/problems/keys-and-rooms/editorial
0,Kids With the Greatest Number of Candies,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies/editorial
1,Kill Process,https://leetcode.com/problems/kill-process,https://leetcode.com/problems/kill-process/editorial
1,Knight Dialer,https://leetcode.com/problems/knight-dialer,https://leetcode.com/problems/knight-dialer/editorial
1,Knight Probability in Chessboard,https://leetcode.com/problems/knight-probability-in-chessboard,https://leetcode.com/problems/knight-probability-in-chessboard/editorial
1,Koko Eating Bananas,https://leetcode.com/problems/koko-eating-bananas,https://leetcode.com/problems/koko-eating-bananas/editorial
2,Kth Ancestor of a Tree Node,https://leetcode.com/problems/kth-ancestor-of-a-tree-node,
0,Kth Distinct String in an Array,https://leetcode.com/problems/kth-distinct-string-in-an-array,
0,Kth Largest Element in a Stream,https://leetcode.com/problems/kth-largest-element-in-a-stream,https://leetcode.com/problems/kth-largest-element-in-a-stream/editorial
1,Kth Largest Element in an Array,https://leetcode.com/problems/kth-largest-element-in-an-array,https://leetcode.com/problems/kth-largest-element-in-an-array/editorial
1,Kth Largest Sum in a Binary Tree,https://leetcode.com/problems/kth-largest-sum-in-a-binary-tree,
0,Kth Missing Positive Number,https://leetcode.com/problems/kth-missing-positive-number,https://leetcode.com/problems/kth-missing-positive-number/editorial
1,Kth Smallest Element in a BST,https://leetcode.com/problems/kth-smallest-element-in-a-bst,https://leetcode.com/problems/kth-smallest-element-in-a-bst/editorial
1,Kth Smallest Element in a Sorted Matrix,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/editorial
2,Kth Smallest Instructions,https://leetcode.com/problems/kth-smallest-instructions,
2,Kth Smallest Number in Multiplication Table,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table/editorial
2,Kth Smallest Product of Two Sorted Arrays,https://leetcode.com/problems/kth-smallest-product-of-two-sorted-arrays,
1,Kth Smallest Subarray Sum,https://leetcode.com/problems/kth-smallest-subarray-sum,
2,LFU Cache,https://leetcode.com/problems/lfu-cache,https://leetcode.com/problems/lfu-cache/editorial
1,LRU Cache,https://leetcode.com/problems/lru-cache,https://leetcode.com/problems/lru-cache/editorial
1,Largest 1-Bordered Square,https://leetcode.com/problems/largest-1-bordered-square,
0,Largest 3-Same-Digit Number in String,https://leetcode.com/problems/largest-3-same-digit-number-in-string,
1,Largest BST Subtree,https://leetcode.com/problems/largest-bst-subtree,https://leetcode.com/problems/largest-bst-subtree/editorial
2,Largest Color Value in a Directed Graph,https://leetcode.com/problems/largest-color-value-in-a-directed-graph,https://leetcode.com/problems/largest-color-value-in-a-directed-graph/editorial
1,Largest Combination With Bitwise AND Greater Than Zero,https://leetcode.com/problems/largest-combination-with-bitwise-and-greater-than-zero,
2,Largest Component Size by Common Factor,https://leetcode.com/problems/largest-component-size-by-common-factor,https://leetcode.com/problems/largest-component-size-by-common-factor/editorial
1,Largest Divisible Subset,https://leetcode.com/problems/largest-divisible-subset,https://leetcode.com/problems/largest-divisible-subset/editorial
0,Largest Local Values in a Matrix,https://leetcode.com/problems/largest-local-values-in-a-matrix,
1,Largest Magic Square,https://leetcode.com/problems/largest-magic-square,
1,Largest Merge Of Two Strings,https://leetcode.com/problems/largest-merge-of-two-strings,
2,Largest Multiple of Three,https://leetcode.com/problems/largest-multiple-of-three,
1,Largest Number,https://leetcode.com/problems/largest-number,https://leetcode.com/problems/largest-number/editorial
0,Largest Number After Digit Swaps by Parity,https://leetcode.com/problems/largest-number-after-digit-swaps-by-parity,
1,Largest Number After Mutating Substring,https://leetcode.com/problems/largest-number-after-mutating-substring,
0,Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others,https://leetcode.com/problems/largest-number-at-least-twice-of-others/editorial
0,Largest Odd Number in String,https://leetcode.com/problems/largest-odd-number-in-string,
2,Largest Palindrome Product,https://leetcode.com/problems/largest-palindrome-product,
1,Largest Palindromic Number,https://leetcode.com/problems/largest-palindromic-number,
0,Largest Perimeter Triangle,https://leetcode.com/problems/largest-perimeter-triangle,https://leetcode.com/problems/largest-perimeter-triangle/editorial
1,Largest Plus Sign,https://leetcode.com/problems/largest-plus-sign,https://leetcode.com/problems/largest-plus-sign/editorial
0,Largest Positive Integer That Exists With Its Negative,https://leetcode.com/problems/largest-positive-integer-that-exists-with-its-negative,
2,Largest Rectangle in Histogram,https://leetcode.com/problems/largest-rectangle-in-histogram,https://leetcode.com/problems/largest-rectangle-in-histogram/editorial
0,Largest Subarray Length K,https://leetcode.com/problems/largest-subarray-length-k,
1,Largest Submatrix With Rearrangements,https://leetcode.com/problems/largest-submatrix-with-rearrangements,
0,Largest Substring Between Two Equal Characters,https://leetcode.com/problems/largest-substring-between-two-equal-characters,
1,Largest Sum of Averages,https://leetcode.com/problems/largest-sum-of-averages,https://leetcode.com/problems/largest-sum-of-averages/editorial
1,Largest Time for Given Digits,https://leetcode.com/problems/largest-time-for-given-digits,https://leetcode.com/problems/largest-time-for-given-digits/editorial
0,Largest Triangle Area,https://leetcode.com/problems/largest-triangle-area,https://leetcode.com/problems/largest-triangle-area/editorial
0,Largest Unique Number,https://leetcode.com/problems/largest-unique-number,https://leetcode.com/problems/largest-unique-number/editorial
1,Largest Values From Labels,https://leetcode.com/problems/largest-values-from-labels,
2,Last Day Where You Can Still Cross,https://leetcode.com/problems/last-day-where-you-can-still-cross,https://leetcode.com/problems/last-day-where-you-can-still-cross/editorial
1,Last Moment Before All Ants Fall Out of a Plank,https://leetcode.com/problems/last-moment-before-all-ants-fall-out-of-a-plank,
0,Last Stone Weight,https://leetcode.com/problems/last-stone-weight,https://leetcode.com/problems/last-stone-weight/editorial
1,Last Stone Weight II,https://leetcode.com/problems/last-stone-weight-ii,
2,Last Substring in Lexicographical Order,https://leetcode.com/problems/last-substring-in-lexicographical-order,
0,Latest Time by Replacing Hidden Digits,https://leetcode.com/problems/latest-time-by-replacing-hidden-digits,
0,Leaf-Similar Trees,https://leetcode.com/problems/leaf-similar-trees,https://leetcode.com/problems/leaf-similar-trees/editorial
1,Least Number of Unique Integers after K Removals,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals,
2,Least Operators to Express Number,https://leetcode.com/problems/least-operators-to-express-number,https://leetcode.com/problems/least-operators-to-express-number/editorial
0,Left and Right Sum Differences,https://leetcode.com/problems/left-and-right-sum-differences,
1,Leftmost Column with at Least a One,https://leetcode.com/problems/leftmost-column-with-at-least-a-one,https://leetcode.com/problems/leftmost-column-with-at-least-a-one/editorial
